id,po_id,po_number,vendor_id,vendor_name,requester_id,requester_name,department_id,department_name,po_date,expected_delivery_date,received_date,currency,payment_term_id,payment_term_name,subtotal,tax,shipping,total,po_status,approval_status,approved_by,approved_at,received_status,shipping_terms,delivery_address,notes,created_at,created_by
840,PO0840,PO-2024-0840,VEND086,W.W. Grainger International,EMP028,Peter Garcia,DEPT008,Legal & Compliance,2024-02-20,2024-03-11,2024-03-07,EUR,PT007,2/10 Net 30,99375.54,0,2072.78,101448.32,Closed,Submitted,None,None,Fully Received,Ex-Works,"476 Oak Ave, New York, NY 77831",Urgent,2024-02-20T10:00:00Z,HR Team
841,PO0841,PO-2023-0841,VEND084,McMaster-Carr,EMP021,Brian Thompson,DEPT001,Finance,2023-04-29,2023-05-19,2023-05-23,GBP,PT003,Net 30,433469.43,86693.89,4767.13,524930.45,Open,Draft,None,None,Not Received,Ex-Works,"770 Main St, Los Angeles, IL 94415",Keep in warehouse,2023-04-29T08:00:00Z,Procurement Team
842,PO0842,PO-2023-0842,VEND071,Waste Management Inc.,EMP006,Amanda Lee,DEPT006,Sales,2023-01-05,2023-01-22,None,EUR,PT004,Net 45,491770.51,88518.69,2131.89,582421.09,Open,Approved,EMP007,2023-01-09,Not Received,CIF,"305 Main St, New York, IL 89804",Keep in warehouse,2023-01-05T15:00:00Z,Procurement Team
843,PO0843,PO-2023-0843,VEND056,PricewaterhouseCoopers LLP,EMP034,Angela Martinez,DEPT004,Information Technology,2023-07-24,2023-08-20,None,EUR,PT001,Immediate,217625.8,21762.58,0,239388.38,Pending Approval,Approved,EMP032,2023-07-29,Not Received,FOB Destination,"193 Market St, Chicago, AZ 85290",Keep in warehouse,2023-07-24T12:00:00Z,Procurement Team
844,PO0844,PO-2025-0844,VEND040,SAP SE,EMP034,Angela Martinez,DEPT004,Information Technology,2025-07-02,2025-07-25,None,INR,PT006,Net 90,465730.83,46573.08,0,512303.91,Closed,Approved,EMP016,2025-07-04,Fully Received,CIF,"639 Main St, Phoenix, CA 89745",,2025-07-02T08:00:00Z,IT Team
845,PO0845,PO-2024-0845,VEND045,Hewlett Packard Enterprise,EMP027,Nancy Davis,DEPT007,Marketing,2024-12-01,2024-12-30,2025-01-04,CHF,PT001,Immediate,333623.92,60052.31,4179.89,397856.12,Open,Approved,EMP016,2024-12-04,Not Received,CIF,"672 Park Blvd, New York, IL 92671",Urgent,2024-12-01T17:00:00Z,Sales Team
846,PO0846,PO-2026-0846,VEND071,Waste Management Inc.,EMP028,Peter Garcia,DEPT008,Legal & Compliance,2026-07-20,2026-08-27,2026-08-26,EUR,PT007,2/10 Net 30,352064.07,35206.41,4290.87,391561.35,Partially Received,Approved,EMP035,2026-07-22,Partially Received,FOB Origin,"610 Main St, Los Angeles, TX 44215",Call before delivery,2026-07-20T10:00:00Z,IT Team
847,PO0847,PO-2024-0847,VEND100,ZF Friedrichshafen AG,EMP017,Michelle Chen,DEPT007,Marketing,2024-01-13,2024-02-27,2024-03-03,USD,PT004,Net 45,298581.79,29858.18,1702.3,330142.27,Partially Received,Approved,EMP014,2024-01-15,Partially Received,FOB Origin,"485 Main St, Houston, NY 22872",Urgent,2024-01-13T12:00:00Z,Procurement Team
848,PO0848,PO-2024-0848,VEND086,W.W. Grainger International,EMP010,Patricia Taylor,DEPT010,Executive Management,2024-10-17,2024-11-09,2024-11-07,EUR,PT001,Immediate,44447.1,8000.48,0,52447.58,Open,Approved,EMP033,2024-10-20,Not Received,CIF,"607 Main St, Phoenix, CA 46669",,2024-10-17T09:00:00Z,Marketing Team
849,PO0849,PO-2024-0849,VEND008,DHL Express,EMP010,Patricia Taylor,DEPT010,Executive Management,2024-07-14,2024-08-24,2024-08-29,INR,PT005,Net 60,254162.92,45749.33,4905.42,304817.67,Open,Approved,EMP007,2024-07-15,Not Received,CIF,"916 Oak Ave, Phoenix, NY 99880",Call before delivery,2024-07-14T17:00:00Z,Procurement Team
850,PO0850,PO-2023-0850,VEND028,Emerson Electric Co.,EMP009,Thomas Brown,DEPT009,Warehouse & Logistics,2023-04-01,2023-04-19,2023-04-21,INR,PT002,Net 15,452759.87,22637.99,0,475397.86,Closed,Approved,EMP022,2023-04-02,Fully Received,FOB Destination,"259 Main St, New York, CA 37490",Urgent,2023-04-01T13:00:00Z,Sales Team
851,PO0851,PO-2024-0851,VEND070,Tyco International,EMP036,Kimberly Wright,DEPT006,Sales,2024-09-20,2024-10-22,2024-10-22,GBP,PT006,Net 90,431292.34,86258.47,4514.25,522065.06,Partially Received,Approved,EMP022,2024-09-26,Partially Received,FOB Destination,"100 Market St, Chicago, IL 64457",Keep in warehouse,2024-09-20T14:00:00Z,Marketing Team
852,PO0852,PO-2023-0852,VEND085,Fastenal Company,EMP004,Jessica Martinez,DEPT004,Information Technology,2023-08-11,2023-09-09,2023-09-08,SEK,PT002,Net 15,190232.15,19023.22,0,209255.37,Closed,Approved,EMP018,2023-08-18,Fully Received,FOB Destination,"842 Park Blvd, Chicago, NY 59939",,2023-08-11T16:00:00Z,Finance Team
853,PO0853,PO-2023-0853,VEND071,Waste Management Inc.,EMP039,David Nguyen,DEPT009,Warehouse & Logistics,2023-11-10,2023-11-30,2023-11-30,EUR,PT002,Net 15,269607.6,0,4000.4,273608,Closed,Approved,EMP011,2023-11-17,Fully Received,CIF,"375 Main St, Houston, AZ 77373",Call before delivery,2023-11-10T17:00:00Z,HR Team
854,PO0854,PO-2026-0854,VEND019,Vanguard Tech,EMP034,Angela Martinez,DEPT004,Information Technology,2026-11-05,2026-12-19,2026-12-24,USD,PT006,Net 90,462321,92464.2,0,554785.2,Partially Received,Submitted,None,None,Partially Received,Ex-Works,"977 Oak Ave, Los Angeles, IL 80098",Call before delivery,2026-11-05T15:00:00Z,Sales Team
855,PO0855,PO-2023-0855,VEND020,Alpha Industries,EMP016,Steven Park,DEPT006,Sales,2023-12-27,2024-01-14,None,SEK,PT001,Immediate,179403.22,0,0,179403.22,Closed,Approved,EMP011,2023-12-28,Fully Received,FOB Origin,"708 Park Blvd, Chicago, TX 67785",Expedite shipping,2023-12-27T09:00:00Z,Finance Team
856,PO0856,PO-2026-0856,VEND024,Schneider Electric,EMP035,Joseph Wilson,DEPT005,Human Resources,2026-04-01,2026-05-16,None,USD,PT005,Net 60,150139.75,7506.99,0,157646.74,Pending Approval,Approved,EMP020,2026-04-03,Not Received,CIF,"194 Park Blvd, Chicago, AZ 84139",Keep in warehouse,2026-04-01T11:00:00Z,HR Team
857,PO0857,PO-2025-0857,VEND001,ABCD & CO,EMP019,Rachel Rodriguez,DEPT009,Warehouse & Logistics,2025-03-19,2025-04-16,2025-04-14,SEK,PT003,Net 30,107729.85,21545.97,1619.78,130895.6,Closed,Submitted,None,None,Fully Received,CIF,"264 Park Blvd, Chicago, IL 54063",Keep in warehouse,2025-03-19T16:00:00Z,HR Team
858,PO0858,PO-2026-0858,VEND030,Bosch Rexroth AG,EMP017,Michelle Chen,DEPT007,Marketing,2026-07-12,2026-08-13,None,CHF,PT006,Net 90,425856.55,42585.65,0,468442.2,Pending Approval,Approved,EMP036,2026-07-17,Not Received,CIF,"410 Park Blvd, Phoenix, CA 76322",Expedite shipping,2026-07-12T14:00:00Z,Finance Team
859,PO0859,PO-2023-0859,VEND023,Caterpillar Inc.,EMP014,Lisa Johnson,DEPT004,Information Technology,2023-10-22,2023-11-24,None,INR,PT002,Net 15,164018,0,4346.05,168364.05,Closed,Approved,EMP001,2023-10-24,Fully Received,FOB Destination,"743 Market St, New York, AZ 49440",Urgent,2023-10-22T11:00:00Z,Procurement Team
860,PO0860,PO-2026-0860,VEND093,Regal Beloit Corporation,EMP016,Steven Park,DEPT006,Sales,2026-09-23,2026-10-19,2026-10-15,CHF,PT004,Net 45,113600.73,22720.15,3868.07,140188.95,Open,Approved,EMP037,2026-09-25,Not Received,CIF,"794 Main St, Phoenix, CA 71130",Keep in warehouse,2026-09-23T13:00:00Z,Sales Team
861,PO0861,PO-2025-0861,VEND098,Michelin North America,EMP031,Charles Robinson,DEPT001,Finance,2025-01-03,2025-02-14,None,USD,PT005,Net 60,429924.02,85984.8,0,515908.82,Pending Approval,Approved,EMP035,2025-01-10,Not Received,Ex-Works,"557 Oak Ave, New York, AZ 71064",,2025-01-03T17:00:00Z,HR Team
862,PO0862,PO-2025-0862,VEND010,Tech Solutions Ltd,EMP037,Christopher Lee,DEPT007,Marketing,2025-09-22,2025-11-04,None,USD,PT005,Net 60,206819.8,20681.98,0,227501.78,Pending Approval,Approved,EMP038,2025-09-23,Not Received,FOB Origin,"776 Market St, New York, CA 75485",,2025-09-22T12:00:00Z,Sales Team
863,PO0863,PO-2026-0863,VEND005,Microsoft Corporation,EMP040,Melissa Torres,DEPT010,Executive Management,2026-01-02,2026-02-05,2026-02-08,SEK,PT004,Net 45,76565.27,13781.75,313.8,90660.82,Open,Rejected,None,None,Not Received,CIF,"132 Main St, New York, NY 30894",Expedite shipping,2026-01-02T16:00:00Z,Procurement Team
864,PO0864,PO-2025-0864,VEND011,Global Supplies Inc,EMP003,Michael Johnson,DEPT003,Operations,2025-01-31,2025-02-28,None,SEK,PT002,Net 15,391959.53,39195.95,0,431155.48,Open,Approved,EMP039,2025-02-04,Not Received,FOB Origin,"926 Market St, Houston, CA 10700",Expedite shipping,2025-01-31T10:00:00Z,IT Team
865,PO0865,PO-2024-0865,VEND045,Hewlett Packard Enterprise,EMP019,Rachel Rodriguez,DEPT009,Warehouse & Logistics,2024-01-24,2024-02-22,2024-02-24,CHF,PT006,Net 90,475501.46,0,0,475501.46,Open,Approved,EMP011,2024-01-30,Not Received,FOB Origin,"393 Main St, New York, AZ 27340",Keep in warehouse,2024-01-24T12:00:00Z,Procurement Team
866,PO0866,PO-2025-0866,VEND038,Penske Logistics,EMP039,David Nguyen,DEPT009,Warehouse & Logistics,2025-10-07,2025-11-21,2025-11-24,SEK,PT003,Net 30,199495.13,9974.76,0,209469.89,Open,Rejected,None,None,Not Received,Ex-Works,"679 Market St, Houston, IL 37648",Keep in warehouse,2025-10-07T12:00:00Z,Sales Team
867,PO0867,PO-2023-0867,VEND007,Staples Inc.,EMP013,Kevin Moore,DEPT003,Operations,2023-11-30,2023-12-16,2023-12-20,EUR,PT003,Net 30,244014.45,12200.72,3047.64,259262.81,Open,Approved,EMP037,2023-12-04,Not Received,Ex-Works,"940 Main St, New York, CA 67033",Call before delivery,2023-11-30T16:00:00Z,Marketing Team
868,PO0868,PO-2024-0868,VEND090,Snap-on Incorporated,EMP026,Amanda Thomas,DEPT006,Sales,2024-10-14,2024-10-29,None,GBP,PT007,2/10 Net 30,455207.03,22760.35,0,477967.38,Closed,Approved,EMP004,2024-10-16,Fully Received,FOB Destination,"654 Market St, Houston, CA 95752",Expedite shipping,2024-10-14T08:00:00Z,Procurement Team
869,PO0869,PO-2025-0869,VEND063,McDonald's Corporate,EMP024,Kimberly White,DEPT004,Information Technology,2025-07-16,2025-08-24,2025-08-23,EUR,PT004,Net 45,98793.94,0,0,98793.94,Partially Received,Approved,EMP027,2025-07-20,Partially Received,FOB Destination,"768 Oak Ave, Houston, AZ 70185",Expedite shipping,2025-07-16T09:00:00Z,Marketing Team
870,PO0870,PO-2023-0870,VEND078,Cintas Corporation,EMP038,Stephanie Hall,DEPT008,Legal & Compliance,2023-12-20,2024-02-02,2024-01-30,USD,PT006,Net 90,219184.98,10959.25,3139.86,233284.09,Pending Approval,Approved,EMP014,2023-12-22,Not Received,Ex-Works,"171 Market St, Houston, TX 48378",,2023-12-20T13:00:00Z,Procurement Team
871,PO0871,PO-2026-0871,VEND098,Michelin North America,EMP004,Jessica Martinez,DEPT004,Information Technology,2026-04-03,2026-04-20,None,USD,PT002,Net 15,39284.85,7856.97,0,47141.82,Partially Received,Approved,EMP021,2026-04-05,Partially Received,CIF,"282 Market St, Chicago, AZ 63456",Keep in warehouse,2026-04-03T10:00:00Z,IT Team
872,PO0872,PO-2024-0872,VEND080,Ecolab Inc.,EMP025,Jason Harris,DEPT005,Human Resources,2024-11-08,2024-11-26,2024-11-29,INR,PT006,Net 90,284608.77,56921.75,1638.77,343169.29,Closed,Approved,EMP035,2024-11-15,Fully Received,CIF,"892 Market St, New York, TX 82555",Expedite shipping,2024-11-08T16:00:00Z,Finance Team
873,PO0873,PO-2025-0873,VEND029,Rockwell Automation,EMP001,David Chen,DEPT001,Finance,2025-11-07,2025-11-28,2025-12-01,USD,PT004,Net 45,476925.17,95385.03,502.62,572812.82,Closed,Approved,EMP010,2025-11-11,Fully Received,CIF,"511 Oak Ave, Chicago, TX 68449",,2025-11-07T09:00:00Z,Marketing Team
874,PO0874,PO-2026-0874,VEND075,T-Mobile for Business,EMP007,James Wilson,DEPT007,Marketing,2026-01-18,2026-02-13,2026-02-08,GBP,PT002,Net 15,96898.74,19379.75,0,116278.49,Open,Approved,EMP008,2026-01-19,Not Received,FOB Destination,"932 Park Blvd, Los Angeles, IL 22131",,2026-01-18T16:00:00Z,Finance Team
875,PO0875,PO-2025-0875,VEND061,Bain & Company,EMP030,Elizabeth Miller,DEPT010,Executive Management,2025-01-15,2025-02-06,2025-02-11,INR,PT002,Net 15,454139.24,81745.06,0,535884.3,Partially Received,Submitted,None,None,Partially Received,CIF,"341 Market St, Phoenix, IL 17993",Expedite shipping,2025-01-15T17:00:00Z,Marketing Team
876,PO0876,PO-2024-0876,VEND039,Oracle Corporation,EMP009,Thomas Brown,DEPT009,Warehouse & Logistics,2024-12-30,2025-02-07,None,CHF,PT007,2/10 Net 30,381596.67,68687.4,0,450284.07,Open,Rejected,None,None,Not Received,FOB Origin,"854 Oak Ave, Houston, AZ 66640",Urgent,2024-12-30T15:00:00Z,Marketing Team
877,PO0877,PO-2025-0877,VEND010,Tech Solutions Ltd,EMP027,Nancy Davis,DEPT007,Marketing,2025-01-23,2025-02-10,None,USD,PT004,Net 45,475186.13,85533.5,2394.82,563114.45,Open,Approved,EMP009,2025-01-25,Not Received,FOB Origin,"642 Main St, Chicago, TX 99571",Expedite shipping,2025-01-23T15:00:00Z,Marketing Team
878,PO0878,PO-2023-0878,VEND028,Emerson Electric Co.,EMP007,James Wilson,DEPT007,Marketing,2023-05-06,2023-05-29,2023-05-30,INR,PT002,Net 15,87207.83,15697.41,3416.55,106321.79,Cancelled,Approved,EMP004,2023-05-07,Not Received,FOB Destination,"500 Main St, Los Angeles, AZ 35718",Expedite shipping,2023-05-06T08:00:00Z,HR Team
879,PO0879,PO-2023-0879,VEND034,C.H. Robinson Worldwide,EMP031,Charles Robinson,DEPT001,Finance,2023-06-24,2023-08-06,2023-08-02,SEK,PT001,Immediate,333526.2,60034.72,2165.82,395726.74,Closed,Approved,EMP018,2023-06-29,Fully Received,FOB Destination,"286 Market St, Phoenix, IL 39013",Expedite shipping,2023-06-24T09:00:00Z,Sales Team
880,PO0880,PO-2026-0880,VEND012,Elite Services,EMP032,Susan Clark,DEPT002,Procurement,2026-03-10,2026-04-06,None,SEK,PT007,2/10 Net 30,102090.98,18376.38,34.73,120502.09,Closed,Submitted,None,None,Fully Received,CIF,"320 Market St, Houston, NY 94434",Urgent,2026-03-10T17:00:00Z,Finance Team
881,PO0881,PO-2025-0881,VEND011,Global Supplies Inc,EMP006,Amanda Lee,DEPT006,Sales,2025-11-07,2025-11-27,2025-11-30,SEK,PT006,Net 90,71333.27,7133.33,0,78466.6,Cancelled,Approved,EMP037,2025-11-13,Not Received,FOB Origin,"912 Market St, Los Angeles, CA 55054",Urgent,2025-11-07T14:00:00Z,Sales Team
882,PO0882,PO-2023-0882,VEND029,Rockwell Automation,EMP039,David Nguyen,DEPT009,Warehouse & Logistics,2023-01-12,2023-01-29,2023-01-24,USD,PT002,Net 15,421133.05,0,4984.64,426117.69,Open,Approved,EMP030,2023-01-18,Not Received,FOB Destination,"492 Park Blvd, Houston, CA 52472",Expedite shipping,2023-01-12T10:00:00Z,Marketing Team
883,PO0883,PO-2026-0883,VEND075,T-Mobile for Business,EMP009,Thomas Brown,DEPT009,Warehouse & Logistics,2026-09-28,2026-11-04,None,GBP,PT007,2/10 Net 30,182222.35,32800.02,0,215022.37,Open,Approved,EMP011,2026-09-30,Not Received,FOB Destination,"495 Park Blvd, Houston, CA 84248",Keep in warehouse,2026-09-28T14:00:00Z,Marketing Team
884,PO0884,PO-2023-0884,VEND095,SKF Group,EMP035,Joseph Wilson,DEPT005,Human Resources,2023-11-07,2023-11-26,2023-11-27,GBP,PT001,Immediate,274137.65,13706.88,0,287844.53,Closed,Approved,EMP009,2023-11-10,Fully Received,CIF,"484 Market St, Houston, TX 41279",Call before delivery,2023-11-07T15:00:00Z,Marketing Team
885,PO0885,PO-2025-0885,VEND093,Regal Beloit Corporation,EMP023,Richard Martinez,DEPT003,Operations,2025-03-27,2025-04-28,None,CHF,PT007,2/10 Net 30,406816.89,20340.84,0,427157.73,Open,Approved,EMP009,2025-04-02,Not Received,FOB Origin,"646 Oak Ave, New York, IL 22797",Call before delivery,2025-03-27T14:00:00Z,Procurement Team
886,PO0886,PO-2026-0886,VEND089,DeWalt Industrial Tool Co.,EMP039,David Nguyen,DEPT009,Warehouse & Logistics,2026-01-17,2026-02-08,2026-02-05,INR,PT001,Immediate,110847.57,5542.38,1436.73,117826.68,Closed,Submitted,None,None,Fully Received,CIF,"123 Park Blvd, Phoenix, IL 76741",Keep in warehouse,2026-01-17T10:00:00Z,Sales Team
887,PO0887,PO-2026-0887,VEND085,Fastenal Company,EMP026,Amanda Thomas,DEPT006,Sales,2026-03-27,2026-05-07,2026-05-08,SEK,PT004,Net 45,281937.5,28193.75,0,310131.25,Cancelled,Approved,EMP028,2026-04-01,Not Received,FOB Destination,"500 Main St, Chicago, CA 69926",Urgent,2026-03-27T16:00:00Z,Marketing Team
888,PO0888,PO-2025-0888,VEND001,ABCD & CO,EMP024,Kimberly White,DEPT004,Information Technology,2025-08-10,2025-09-04,2025-09-06,SEK,PT006,Net 90,170998.3,30779.69,0,201777.99,Open,Approved,EMP013,2025-08-11,Not Received,Ex-Works,"915 Park Blvd, Phoenix, NY 87635",Keep in warehouse,2025-08-10T10:00:00Z,Marketing Team
889,PO0889,PO-2024-0889,VEND067,"CBRE Group, Inc.",EMP031,Charles Robinson,DEPT001,Finance,2024-11-24,2024-12-16,2024-12-14,EUR,PT007,2/10 Net 30,233767.67,0,0,233767.67,Closed,Submitted,None,None,Fully Received,FOB Origin,"576 Main St, New York, IL 82394",Expedite shipping,2024-11-24T08:00:00Z,Sales Team
890,PO0890,PO-2023-0890,VEND008,DHL Express,EMP038,Stephanie Hall,DEPT008,Legal & Compliance,2023-06-22,2023-07-25,2023-07-22,INR,PT007,2/10 Net 30,465532.28,93106.46,749.76,559388.5,Pending Approval,Approved,EMP021,2023-06-26,Not Received,FOB Destination,"836 Main St, Houston, TX 45284",Expedite shipping,2023-06-22T16:00:00Z,Sales Team
891,PO0891,PO-2025-0891,VEND045,Hewlett Packard Enterprise,EMP009,Thomas Brown,DEPT009,Warehouse & Logistics,2025-02-04,2025-03-08,2025-03-05,CHF,PT001,Immediate,432529.33,77855.28,4689.45,515074.06,Closed,Approved,EMP011,2025-02-11,Fully Received,FOB Origin,"222 Main St, Phoenix, TX 66895",Call before delivery,2025-02-04T12:00:00Z,Finance Team
892,PO0892,PO-2024-0892,VEND075,T-Mobile for Business,EMP002,Sarah Williams,DEPT002,Procurement,2024-08-15,2024-08-31,2024-08-29,GBP,PT004,Net 45,488971.51,48897.15,0,537868.66,Pending Approval,Approved,EMP027,2024-08-21,Not Received,FOB Origin,"900 Oak Ave, Chicago, CA 58772",Expedite shipping,2024-08-15T13:00:00Z,Procurement Team
893,PO0893,PO-2026-0893,VEND025,ABB Ltd,EMP011,Daniel Anderson,DEPT001,Finance,2026-02-08,2026-03-22,2026-03-23,GBP,PT002,Net 15,343702.53,0,2551.1,346253.63,Cancelled,Approved,EMP016,2026-02-10,Not Received,CIF,"143 Main St, Chicago, IL 66218",Call before delivery,2026-02-08T17:00:00Z,Procurement Team
894,PO0894,PO-2024-0894,VEND002,Samira Hadid,EMP013,Kevin Moore,DEPT003,Operations,2024-02-23,2024-04-01,2024-04-06,INR,PT004,Net 45,277149.83,0,2358.21,279508.04,Partially Received,Submitted,None,None,Partially Received,CIF,"132 Main St, Chicago, NY 89955",Expedite shipping,2024-02-23T09:00:00Z,HR Team
895,PO0895,PO-2024-0895,VEND061,Bain & Company,EMP007,James Wilson,DEPT007,Marketing,2024-06-20,2024-07-05,2024-07-03,INR,PT005,Net 60,319942.89,31994.29,4661.2,356598.38,Closed,Approved,EMP003,2024-06-22,Fully Received,Ex-Works,"366 Main St, Houston, AZ 42739",Call before delivery,2024-06-20T11:00:00Z,Finance Team
896,PO0896,PO-2024-0896,VEND036,Kuehne + Nagel,EMP013,Kevin Moore,DEPT003,Operations,2024-05-29,2024-07-12,None,INR,PT001,Immediate,120511.8,24102.36,3286.8,147900.96,Open,Approved,EMP016,2024-05-30,Not Received,CIF,"895 Park Blvd, Phoenix, IL 44862",Urgent,2024-05-29T11:00:00Z,Procurement Team
897,PO0897,PO-2024-0897,VEND056,PricewaterhouseCoopers LLP,EMP033,Timothy Rodriguez,DEPT003,Operations,2024-06-17,2024-07-30,2024-07-29,EUR,PT002,Net 15,424917.64,0,4196.83,429114.47,Open,Approved,EMP025,2024-06-19,Not Received,CIF,"476 Main St, Chicago, TX 61772",Call before delivery,2024-06-17T13:00:00Z,Finance Team
898,PO0898,PO-2023-0898,VEND041,Salesforce.com Inc.,EMP003,Michael Johnson,DEPT003,Operations,2023-05-20,2023-06-16,2023-06-20,GBP,PT004,Net 45,98788.92,4939.45,0,103728.37,Closed,Approved,EMP023,2023-05-24,Fully Received,FOB Destination,"874 Park Blvd, Houston, NY 52462",Urgent,2023-05-20T10:00:00Z,Finance Team
899,PO0899,PO-2025-0899,VEND077,Spectrum Business,EMP013,Kevin Moore,DEPT003,Operations,2025-04-29,2025-05-16,2025-05-21,SEK,PT006,Net 90,311844.57,56132.02,0,367976.59,Closed,Approved,EMP010,2025-05-05,Fully Received,CIF,"794 Main St, Phoenix, AZ 47085",Call before delivery,2025-04-29T08:00:00Z,Marketing Team
900,PO0900,PO-2025-0900,VEND069,ADT Inc.,EMP002,Sarah Williams,DEPT002,Procurement,2025-09-19,2025-10-28,None,EUR,PT007,2/10 Net 30,382763.37,38276.34,0,421039.71,Open,Approved,EMP027,2025-09-23,Not Received,FOB Origin,"473 Oak Ave, Phoenix, TX 39637",,2025-09-19T15:00:00Z,HR Team
901,PO0901,PO-2023-0901,VEND069,ADT Inc.,EMP017,Michelle Chen,DEPT007,Marketing,2023-12-03,2024-01-10,2024-01-08,EUR,PT006,Net 90,384771.55,0,893.83,385665.38,Open,Approved,EMP018,2023-12-09,Not Received,FOB Origin,"325 Park Blvd, Phoenix, TX 33281",Urgent,2023-12-03T13:00:00Z,Sales Team
902,PO0902,PO-2026-0902,VEND002,Samira Hadid,EMP017,Michelle Chen,DEPT007,Marketing,2026-02-21,2026-03-16,2026-03-20,INR,PT002,Net 15,278619.73,0,1205.29,279825.02,Closed,Approved,EMP024,2026-02-25,Fully Received,Ex-Works,"378 Park Blvd, Phoenix, CA 29890",Expedite shipping,2026-02-21T12:00:00Z,Finance Team
903,PO0903,PO-2024-0903,VEND081,Kimberly-Clark Professional,EMP018,Andrew Kim,DEPT008,Legal & Compliance,2024-12-19,2025-01-31,2025-01-29,SEK,PT001,Immediate,469599.56,84527.92,0,554127.48,Cancelled,Approved,EMP028,2024-12-25,Not Received,FOB Destination,"720 Oak Ave, New York, IL 60605",,2024-12-19T11:00:00Z,HR Team
904,PO0904,PO-2025-0904,VEND064,Aramark Corporation,EMP005,Robert Kim,DEPT005,Human Resources,2025-03-09,2025-04-23,None,EUR,PT007,2/10 Net 30,278351.46,0,0,278351.46,Cancelled,Submitted,None,None,Not Received,CIF,"673 Main St, Houston, AZ 35444",Urgent,2025-03-09T13:00:00Z,HR Team
905,PO0905,PO-2026-0905,VEND003,IMPORTING COMPANY,EMP001,David Chen,DEPT001,Finance,2026-10-31,2026-12-12,2026-12-15,GBP,PT003,Net 30,401699.92,80339.98,0,482039.9,Open,Approved,EMP016,2026-11-07,Not Received,CIF,"322 Oak Ave, Chicago, CA 76504",Urgent,2026-10-31T10:00:00Z,Marketing Team
906,PO0906,PO-2023-0906,VEND094,Timken Company,EMP016,Steven Park,DEPT006,Sales,2023-06-08,2023-07-09,2023-07-14,SEK,PT005,Net 60,131513.22,23672.38,0,155185.6,Closed,Approved,EMP006,2023-06-09,Fully Received,CIF,"332 Oak Ave, Chicago, NY 61133",Keep in warehouse,2023-06-08T13:00:00Z,IT Team
