id,invoice_id,invoice_number,po_number,po_id,vendor_id,vendor_name,invoice_date,due_date,currency,subtotal,discount,shipping,tax_rate,tax_amount,total,status,payment_status,payment_date,created_by,created_at,approved_by,approved_at,validation_status,validation_errors,ocr_confidence,attachment_name,notes
1506,INVREC01506,INV-01506,PO-2024-1324,PO1324,VEND062,Accenture PLC,2024-04-29,2024-06-28,USD,460418.64,0,0,10,46041.86,506460.5,Paid,Paid,2024-05-14,OCR Workflow,2024-04-29T00:00:00Z,EMP027,2024-05-03,Passed,,96.7,INV-01506.pdf,Invoice under review.
1507,INVREC01507,INV-01507,PO-2026-1489,PO1489,VEND009,Office Furniture World,2026-10-24,2026-11-23,USD,151278.55,0,0,20,30255.71,181534.26,Paid,Paid,2026-11-06,System Integration,2026-10-24T00:00:00Z,EMP030,2026-10-29,Passed,,92,INV-01507.pdf,Three-way match completed.
1508,INVREC01508,INV-01508,PO-2024-0743,PO0743,VEND009,Office Furniture World,2024-08-15,2024-09-14,USD,415937,0,977.23,18,74868.66,491782.89,Paid,Paid,2024-08-21,OCR Workflow,2024-08-15T00:00:00Z,EMP020,2024-08-18,Passed,,89.1,INV-01508.pdf,Payment pending approval.
1509,INVREC01509,INV-01509,PO-2023-0185,PO0185,VEND091,Ingersoll Rand,2023-03-18,2023-03-18,GBP,126459.79,0,1372.53,0,0,127832.32,Paid,Paid,2023-03-18,Manual Entry,2023-03-18T00:00:00Z,EMP004,2023-03-23,Passed,,89.3,INV-01509.pdf,Invoice under review.
1510,INVREC01510,INV-01510,PO-2026-0984,PO0984,VEND006,Amazon Business,2026-05-14,2026-05-14,SEK,185898.41,7300.14,3704.57,10,18589.84,208192.82,Paid,Paid,2026-05-14,OCR Workflow,2026-05-14T00:00:00Z,EMP018,2026-05-15,Passed,,98.7,INV-01510.pdf,Invoice under review.
1511,INVREC01511,INV-01511,PO-2024-1257,PO1257,VEND028,Emerson Electric Co.,2024-10-07,2024-10-07,INR,467484.1,0,0,5,23374.21,490858.31,Paid,Paid,2024-10-07,Manual Entry,2024-10-07T00:00:00Z,EMP006,2024-10-11,Passed,,97.5,INV-01511.pdf,Matched successfully against PO.
1512,INVREC01512,INV-01512,PO-2026-0473,PO0473,VEND005,Microsoft Corporation,2026-10-19,2026-11-18,SEK,15922.42,0,0,18,2866.04,18788.46,Paid,Paid,2026-10-31,Manual Entry,2026-10-19T00:00:00Z,EMP002,2026-10-21,Passed,,90.7,INV-01512.pdf,Invoice under review.
1513,INVREC01513,INV-01513,PO-2026-0631,PO0631,VEND058,KPMG LLP,2026-02-01,2026-02-16,GBP,487095.13,0,0,5,24354.76,511449.89,Rejected,Unpaid,None,OCR Workflow,2026-02-01T00:00:00Z,EMP031,2026-02-07,Passed,,99.9,INV-01513.pdf,Invoice under review.
1514,INVREC01514,INV-01514,PO-2026-1035,PO1035,VEND085,Fastenal Company,2026-04-19,2026-06-03,SEK,362895.8,0,2663.05,10,36289.58,401848.43,Paid,Paid,2026-04-29,Manual Entry,2026-04-19T00:00:00Z,EMP003,2026-04-21,Passed,,96.1,INV-01514.pdf,Invoice under review.
1515,INVREC01515,INV-01515,PO-2026-0237,PO0237,VEND034,C.H. Robinson Worldwide,2026-04-07,2026-05-07,SEK,383181.08,0,63.08,18,68972.59,452216.75,Rejected,Unpaid,None,System Integration,2026-04-07T00:00:00Z,EMP034,2026-04-09,Passed,,86.4,INV-01515.pdf,Ready for payment.
1516,INVREC01516,INV-01516,PO-2025-0613,PO0613,VEND022,Siemens AG,2025-06-30,2025-08-29,USD,93315.23,0,3094.03,18,16796.74,113206,Paid,Paid,2025-07-20,System Integration,2025-06-30T00:00:00Z,EMP037,2025-07-06,Passed,,92.5,INV-01516.pdf,Invoice under review.
1517,INVREC01517,INV-01517,PO-2024-0525,PO0525,VEND059,McKinsey & Company,2024-07-27,2024-08-26,CHF,134460.23,0,181.1,0,0,134641.33,Rejected,Unpaid,None,Manual Entry,2024-07-27T00:00:00Z,EMP014,2024-07-31,Passed,,95.2,INV-01517.pdf,Three-way match completed.
1518,INVREC01518,INV-01518,PO-2025-1433,PO1433,VEND026,General Electric,2025-08-28,2025-10-27,SEK,259982.73,0,0,0,0,259982.73,Paid,Paid,2025-08-29,OCR Workflow,2025-08-28T00:00:00Z,EMP006,2025-09-01,Passed,,90.4,INV-01518.pdf,Invoice under review.
1519,INVREC01519,INV-01519,PO-2025-0165,PO0165,VEND041,Salesforce.com Inc.,2025-09-14,2025-10-29,GBP,479317.46,0,225.38,5,23965.87,503508.71,Paid,Paid,2025-09-19,Manual Entry,2025-09-14T00:00:00Z,EMP013,2025-09-15,Passed,,95.7,INV-01519.pdf,Payment pending approval.
1520,INVREC01520,INV-01520,PO-2026-1442,PO1442,VEND004,Dell Technologies,2026-01-16,2026-02-15,CHF,48251.67,0,1449.56,20,9650.33,59351.56,Paid,Paid,2026-01-21,Manual Entry,2026-01-16T00:00:00Z,EMP009,2026-01-20,Passed,,91.2,INV-01520.pdf,Invoice under review.
1521,INVREC01521,INV-01521,PO-2026-0957,PO0957,VEND002,Samira Hadid,2026-09-20,2026-10-20,INR,458518.04,11001.13,0,5,22925.9,481443.94,Pending,Unpaid,None,System Integration,2026-09-20T00:00:00Z,None,None,Pending Approval,,92,INV-01521.pdf,Payment pending approval.
1522,INVREC01522,INV-01522,PO-2024-0099,PO0099,VEND094,Timken Company,2024-02-12,2024-02-12,SEK,195423.2,2275.56,4589.41,20,39084.64,239097.25,Rejected,Unpaid,None,Manual Entry,2024-02-12T00:00:00Z,EMP016,2024-02-13,Passed,,87.3,INV-01522.pdf,Matched successfully against PO.
1523,INVREC01523,INV-01523,PO-2025-0035,PO0035,VEND097,Goodyear Tire & Rubber,2025-08-27,2025-09-11,GBP,401280.14,15491.11,2362.58,20,80256.03,483898.75,Paid,Paid,2025-09-05,OCR Workflow,2025-08-27T00:00:00Z,EMP025,2025-09-01,Passed,,93.9,INV-01523.pdf,Invoice under review.
1524,INVREC01524,INV-01524,PO-2026-0717,PO0717,VEND023,Caterpillar Inc.,2026-03-20,2026-04-19,INR,301937.82,0,1648.21,0,0,303586.03,Paid,Paid,2026-04-09,Manual Entry,2026-03-20T00:00:00Z,EMP006,2026-03-25,Passed,,92.3,INV-01524.pdf,Three-way match completed.
1525,INVREC01525,INV-01525,PO-2026-0222,PO0222,VEND041,Salesforce.com Inc.,2026-12-05,2027-01-04,GBP,394267.63,0,0,5,19713.38,413981.01,Paid,Paid,2026-12-14,Manual Entry,2026-12-05T00:00:00Z,EMP010,2026-12-07,Passed,,94.9,INV-01525.pdf,Invoice under review.
1526,INVREC01526,INV-01526,PO-2024-0895,PO0895,VEND061,Bain & Company,2024-07-18,2024-09-16,INR,319942.89,0,4661.2,10,31994.29,356598.38,Paid,Paid,2024-07-26,OCR Workflow,2024-07-18T00:00:00Z,EMP029,2024-07-24,Passed,,88,INV-01526.pdf,Invoice under review.
1527,INVREC01527,INV-01527,PO-2025-1314,PO1314,VEND095,SKF Group,2025-06-28,2025-07-28,GBP,228173.79,0,0,0,0,228173.79,Rejected,Unpaid,None,Manual Entry,2025-06-28T00:00:00Z,EMP013,2025-07-02,Passed,,99,INV-01527.pdf,Invoice under review.
1528,INVREC01528,INV-01528,PO-2023-0160,PO0160,VEND077,Spectrum Business,2023-08-21,2023-09-20,SEK,340691.59,0,3168.6,18,61324.49,405184.68,Paid,Paid,2023-08-25,System Integration,2023-08-21T00:00:00Z,EMP032,2023-08-26,Passed,,85.5,INV-01528.pdf,Matched successfully against PO.
1529,INVREC01529,INV-01529,PO-2026-1064,PO1064,VEND015,Best Buy Corp,2026-01-25,2026-02-24,INR,228829.15,7049.26,4906.63,5,11441.46,245177.24,Paid,Paid,2026-02-08,OCR Workflow,2026-01-25T00:00:00Z,EMP016,2026-01-29,Passed,,96.4,INV-01529.pdf,Matched successfully against PO.
1530,INVREC01530,INV-01530,PO-2026-0602,PO0602,VEND056,PricewaterhouseCoopers LLP,2026-04-15,2026-06-14,EUR,312788.8,0,4634.99,10,31278.88,348702.67,Paid,Paid,2026-05-04,Manual Entry,2026-04-15T00:00:00Z,EMP009,2026-04-20,Passed,,89.2,INV-01530.pdf,Payment pending approval.
1531,INVREC01531,INV-01531,PO-2025-0031,PO0031,VEND039,Oracle Corporation,2025-08-26,2025-09-25,CHF,271785.6,0,0,10,27178.56,298964.16,Paid,Paid,2025-09-04,Manual Entry,2025-08-26T00:00:00Z,EMP001,2025-08-30,Passed,,94.9,INV-01531.pdf,Payment pending approval.
1532,INVREC01532,INV-01532,PO-2024-1467,PO1467,VEND051,Thomson Reuters,2024-03-30,2024-05-14,USD,400758.02,5453.11,335.85,10,40075.8,441169.67,Paid,Paid,2024-04-18,System Integration,2024-03-30T00:00:00Z,EMP039,2024-04-03,Passed,,88.5,INV-01532.pdf,Matched successfully against PO.
1533,INVREC01533,INV-01533,PO-2025-0254,PO0254,VEND051,Thomson Reuters,2025-11-29,2025-12-29,USD,406210.67,0,3876.43,10,40621.07,450708.17,Paid,Paid,2025-12-19,Manual Entry,2025-11-29T00:00:00Z,EMP002,2025-12-03,Passed,,91.9,INV-01533.pdf,Ready for payment.
1534,INVREC01534,INV-01534,PO-2025-1413,PO1413,VEND083,MSC Industrial Direct,2025-06-17,2025-07-17,SEK,383809.88,0,0,5,19190.49,403000.37,Paid,Paid,2025-06-25,OCR Workflow,2025-06-17T00:00:00Z,EMP026,2025-06-21,Passed,,94.6,INV-01534.pdf,Payment pending approval.
1535,INVREC01535,INV-01535,PO-2023-1429,PO1429,VEND046,Lenovo Group Limited,2023-07-12,2023-08-11,INR,155959.82,0,4417.7,18,28072.77,188450.29,Rejected,Unpaid,None,System Integration,2023-07-12T00:00:00Z,EMP014,2023-07-18,Passed,,90.9,INV-01535.pdf,Payment pending approval.
1536,INVREC01536,INV-01536,PO-2023-0363,PO0363,VEND076,Comcast Business,2023-03-03,2023-03-18,GBP,294810,0,3184.66,20,58962,356956.66,Paid,Paid,2023-03-08,System Integration,2023-03-03T00:00:00Z,EMP018,2023-03-06,Passed,,94,INV-01536.pdf,Payment pending approval.
1537,INVREC01537,INV-01537,PO-2023-0132,PO0132,VEND032,UPS Supply Chain Solutions,2023-05-14,2023-05-14,EUR,341542.36,0,0,5,17077.12,358619.48,Paid,Paid,2023-05-14,System Integration,2023-05-14T00:00:00Z,EMP015,2023-05-17,Passed,,90.4,INV-01537.pdf,Payment pending approval.
1538,INVREC01538,INV-01538,PO-2024-0340,PO0340,VEND010,Tech Solutions Ltd,2024-04-17,2024-06-01,USD,154115.32,0,0,18,27740.76,181856.08,Paid,Paid,2024-04-18,Manual Entry,2024-04-17T00:00:00Z,EMP022,2024-04-20,Passed,,98.9,INV-01538.pdf,Three-way match completed.
1539,INVREC01539,INV-01539,PO-2026-0953,PO0953,VEND079,UniFirst Corporation,2026-03-22,2026-05-21,USD,377028.42,0,0,10,37702.84,414731.26,Paid,Paid,2026-03-27,System Integration,2026-03-22T00:00:00Z,EMP014,2026-03-29,Passed,,90.2,INV-01539.pdf,Ready for payment.
1540,INVREC01540,INV-01540,PO-2026-0373,PO0373,VEND086,W.W. Grainger International,2026-08-10,2026-09-24,EUR,181737.25,5273.96,0,5,9086.86,190824.11,Rejected,Unpaid,None,System Integration,2026-08-10T00:00:00Z,EMP022,2026-08-15,Passed,,87.9,INV-01540.pdf,Three-way match completed.
1541,INVREC01541,INV-01541,PO-2024-0311,PO0311,VEND013,Quick Logistics,2024-08-03,2024-10-02,GBP,102939.92,0,1980.19,5,5147,110067.11,Paid,Paid,2024-08-16,System Integration,2024-08-03T00:00:00Z,EMP013,2024-08-08,Passed,,99.2,INV-01541.pdf,Matched successfully against PO.
1542,INVREC01542,INV-01542,PO-2023-1476,PO1476,VEND049,Parker Hannifin Corporation,2023-11-18,2024-01-17,USD,349800.05,0,0,18,62964.01,412764.06,Paid,Paid,2023-11-28,System Integration,2023-11-18T00:00:00Z,EMP038,2023-11-21,Passed,,89.2,INV-01542.pdf,Matched successfully against PO.
1543,INVREC01543,INV-01543,PO-2026-0285,PO0285,VEND056,PricewaterhouseCoopers LLP,2026-01-28,2026-02-27,EUR,240450.66,0,149.81,20,48090.13,288690.6,Paid,Paid,2026-02-03,System Integration,2026-01-28T00:00:00Z,EMP033,2026-01-31,Passed,,95.1,INV-01543.pdf,Invoice under review.
1544,INVREC01544,INV-01544,PO-2023-0641,PO0641,VEND008,DHL Express,2023-09-02,2023-09-17,INR,472282.41,16935.53,4400.64,0,0,476683.05,Paid,Paid,2023-09-10,Manual Entry,2023-09-02T00:00:00Z,EMP015,2023-09-05,Passed,,88.1,INV-01544.pdf,Ready for payment.
1545,INVREC01545,INV-01545,PO-2026-0937,PO0937,VEND067,"CBRE Group, Inc.",2026-11-18,2026-11-18,EUR,399406.31,0,0,18,71893.14,471299.45,Paid,Paid,2026-11-18,Manual Entry,2026-11-18T00:00:00Z,EMP027,2026-11-19,Passed,,96.7,INV-01545.pdf,Payment pending approval.
1546,INVREC01546,INV-01546,PO-2023-1326,PO1326,VEND089,DeWalt Industrial Tool Co.,2023-04-20,2023-05-20,INR,320119.86,0,0,18,57621.57,377741.43,Paid,Paid,2023-05-01,System Integration,2023-04-20T00:00:00Z,EMP037,2023-04-26,Passed,,97.1,INV-01546.pdf,Payment pending approval.
1547,INVREC01547,INV-01547,PO-2024-0943,PO0943,VEND068,Securitas AB,2024-06-20,2024-07-20,EUR,338362.6,0,0,10,33836.26,372198.86,Paid,Paid,2024-07-10,System Integration,2024-06-20T00:00:00Z,EMP039,2024-06-27,Passed,,91.9,INV-01547.pdf,Ready for payment.
1548,INVREC01548,INV-01548,PO-2024-1250,PO1250,VEND096,Gates Corporation,2024-11-04,2025-01-03,EUR,253964.86,4186.89,2560.71,0,0,256525.57,Paid,Paid,2024-11-07,OCR Workflow,2024-11-04T00:00:00Z,EMP022,2024-11-05,Passed,,92.6,INV-01548.pdf,Invoice under review.
1549,INVREC01549,INV-01549,PO-2025-0202,PO0202,VEND017,Pinnacle Partners,2025-02-05,2025-03-22,CHF,478387.31,0,0,0,0,478387.31,Paid,Paid,2025-02-19,Manual Entry,2025-02-05T00:00:00Z,EMP024,2025-02-08,Passed,,87.8,INV-01549.pdf,Payment pending approval.
1550,INVREC01550,INV-01550,PO-2024-0711,PO0711,VEND008,DHL Express,2024-07-18,2024-08-17,INR,287481.39,0,4726.41,0,0,292207.8,Paid,Paid,2024-07-26,System Integration,2024-07-18T00:00:00Z,EMP037,2024-07-25,Passed,,99.3,INV-01550.pdf,Invoice under review.
1551,INVREC01551,INV-01551,PO-2026-0469,PO0469,VEND080,Ecolab Inc.,2027-01-25,2027-02-24,INR,306066.43,0,1087.12,10,30606.64,337760.19,Rejected,Unpaid,None,System Integration,2027-01-25T00:00:00Z,EMP033,2027-01-29,Passed,,94.4,INV-01551.pdf,Invoice under review.
1552,INVREC01552,INV-01552,PO-2023-1166,PO1166,VEND070,Tyco International,2023-07-23,2023-09-06,GBP,258907.58,0,2427.84,0,0,261335.42,Paid,Paid,2023-07-26,OCR Workflow,2023-07-23T00:00:00Z,EMP010,2023-07-25,Passed,,86.6,INV-01552.pdf,Matched successfully against PO.
1553,INVREC01553,INV-01553,PO-2023-0295,PO0295,VEND084,McMaster-Carr,2023-06-03,2023-06-18,GBP,60679.63,0,1332.21,18,10922.33,72934.17,Paid,Paid,2023-06-18,OCR Workflow,2023-06-03T00:00:00Z,EMP022,2023-06-10,Passed,,89,INV-01553.pdf,Matched successfully against PO.
1554,INVREC01554,INV-01554,PO-2023-0308,PO0308,VEND006,Amazon Business,2023-11-25,2023-12-25,SEK,382162.37,0,318.95,10,38216.24,420697.56,Paid,Paid,2023-12-15,OCR Workflow,2023-11-25T00:00:00Z,EMP002,2023-12-02,Passed,,94.3,INV-01554.pdf,Payment pending approval.
1555,INVREC01555,INV-01555,PO-2026-1133,PO1133,VEND079,UniFirst Corporation,2026-10-04,2026-11-03,USD,290798.83,0,0,20,58159.77,348958.6,Paid,Paid,2026-10-21,OCR Workflow,2026-10-04T00:00:00Z,EMP025,2026-10-11,Passed,,99,INV-01555.pdf,Matched successfully against PO.
1556,INVREC01556,INV-01556,PO-2025-0455,PO0455,VEND084,McMaster-Carr,2025-04-20,2025-05-20,GBP,449399.76,0,4060.96,18,80891.96,534352.68,Rejected,Unpaid,None,System Integration,2025-04-20T00:00:00Z,EMP017,2025-04-21,Passed,,88.2,INV-01556.pdf,Payment pending approval.
1557,INVREC01557,INV-01557,PO-2023-1103,PO1103,VEND091,Ingersoll Rand,2023-01-31,2023-03-02,GBP,305319.56,0,3338.07,5,15265.98,323923.61,Rejected,Unpaid,None,System Integration,2023-01-31T00:00:00Z,EMP006,2023-02-01,Passed,,91.4,INV-01557.pdf,Three-way match completed.
1558,INVREC01558,INV-01558,PO-2026-1267,PO1267,VEND094,Timken Company,2026-07-20,2026-09-18,SEK,429225.05,15391.48,0,5,21461.25,450686.3,Paid,Paid,2026-07-28,Manual Entry,2026-07-20T00:00:00Z,EMP029,2026-07-25,Passed,,91,INV-01558.pdf,Payment pending approval.
1559,INVREC01559,INV-01559,PO-2026-1331,PO1331,VEND017,Pinnacle Partners,2026-09-10,2026-10-25,CHF,282566.57,0,0,0,0,282566.57,Paid,Paid,2026-09-17,Manual Entry,2026-09-10T00:00:00Z,EMP027,2026-09-13,Passed,,98.1,INV-01559.pdf,Payment pending approval.
1560,INVREC01560,INV-01560,PO-2026-0144,PO0144,VEND025,ABB Ltd,2026-07-08,2026-08-07,GBP,341949.62,13426.17,2431.28,10,34194.96,378575.86,Rejected,Unpaid,None,OCR Workflow,2026-07-08T00:00:00Z,EMP021,2026-07-15,Passed,,91,INV-01560.pdf,Ready for payment.
1561,INVREC01561,INV-01561,PO-2025-0471,PO0471,VEND012,Elite Services,2025-11-15,2025-11-15,SEK,368263.39,0,0,10,36826.34,405089.73,Rejected,Unpaid,None,System Integration,2025-11-15T00:00:00Z,EMP025,2025-11-18,Passed,,89.2,INV-01561.pdf,Invoice under review.
1562,INVREC01562,INV-01562,PO-2026-1386,PO1386,VEND045,Hewlett Packard Enterprise,2026-03-28,2026-04-27,CHF,44514.59,0,3125.68,0,0,47640.27,Rejected,Unpaid,None,System Integration,2026-03-28T00:00:00Z,EMP002,2026-04-01,Passed,,96.2,INV-01562.pdf,Three-way match completed.
1563,INVREC01563,INV-01563,PO-2024-0759,PO0759,VEND007,Staples Inc.,2024-08-18,2024-10-02,EUR,357103.98,4037.62,4761.25,10,35710.4,397575.63,Paid,Paid,2024-08-24,System Integration,2024-08-18T00:00:00Z,EMP037,2024-08-20,Passed,,88.2,INV-01563.pdf,Matched successfully against PO.
1564,INVREC01564,INV-01564,PO-2023-0991,PO0991,VEND085,Fastenal Company,2023-04-09,2023-05-09,SEK,451128.5,4845.05,4442.5,18,81203.13,536774.13,Rejected,Unpaid,None,Manual Entry,2023-04-09T00:00:00Z,EMP013,2023-04-13,Passed,,97.2,INV-01564.pdf,Invoice under review.
1565,INVREC01565,INV-01565,PO-2024-0903,PO0903,VEND081,Kimberly-Clark Professional,2025-01-18,2025-01-18,SEK,469599.56,0,0,18,84527.92,554127.48,Paid,Paid,2025-01-18,OCR Workflow,2025-01-18T00:00:00Z,EMP014,2025-01-24,Passed,,97.8,INV-01565.pdf,Ready for payment.
1566,INVREC01566,INV-01566,PO-2026-0874,PO0874,VEND075,T-Mobile for Business,2026-02-12,2026-02-27,GBP,96898.74,0,0,20,19379.75,116278.49,Paid,Paid,2026-02-16,System Integration,2026-02-12T00:00:00Z,EMP024,2026-02-18,Passed,,87.9,INV-01566.pdf,Matched successfully against PO.
1567,INVREC01567,INV-01567,PO-2026-0602,PO0602,VEND056,PricewaterhouseCoopers LLP,2026-04-13,2026-06-12,EUR,312788.8,13619.77,4634.99,10,31278.88,348702.67,Pending,Unpaid,None,System Integration,2026-04-13T00:00:00Z,None,None,Pending Approval,,91.2,INV-01567.pdf,Invoice under review.
1568,INVREC01568,INV-01568,PO-2026-0975,PO0975,VEND066,Jones Lang LaSalle,2026-03-13,2026-04-27,CHF,85919.89,0,3737.37,18,15465.58,105122.84,Paid,Paid,2026-03-29,System Integration,2026-03-13T00:00:00Z,EMP005,2026-03-17,Passed,,86.3,INV-01568.pdf,Matched successfully against PO.
1569,INVREC01569,INV-01569,PO-2025-0007,PO0007,VEND034,C.H. Robinson Worldwide,2025-12-16,2026-02-14,SEK,47220.45,0,500.07,20,9444.09,57164.61,Paid,Paid,2025-12-25,System Integration,2025-12-16T00:00:00Z,EMP016,2025-12-22,Passed,,85.1,INV-01569.pdf,Ready for payment.
1570,INVREC01570,INV-01570,PO-2025-0521,PO0521,VEND037,Atlas Air Worldwide,2025-12-21,2026-01-20,CHF,132710.01,0,0,0,0,132710.01,Paid,Paid,2025-12-23,Manual Entry,2025-12-21T00:00:00Z,EMP006,2025-12-23,Passed,,95.4,INV-01570.pdf,Matched successfully against PO.
1571,INVREC01571,INV-01571,PO-2023-0721,PO0721,VEND068,Securitas AB,2023-04-15,2023-05-15,EUR,277101.65,0,4029.4,10,27710.17,308841.22,Paid,Paid,2023-05-05,System Integration,2023-04-15T00:00:00Z,EMP030,2023-04-19,Passed,,85.9,INV-01571.pdf,Invoice under review.
1572,INVREC01572,INV-01572,PO-2024-0561,PO0561,VEND012,Elite Services,2024-05-04,2024-06-18,SEK,79744.63,825.99,0,18,14354.03,94098.66,Paid,Paid,2024-05-13,OCR Workflow,2024-05-04T00:00:00Z,EMP006,2024-05-05,Passed,,96.8,INV-01572.pdf,Three-way match completed.
1573,INVREC01573,INV-01573,PO-2025-1293,PO1293,VEND079,UniFirst Corporation,2025-10-17,2025-11-16,USD,484501.38,17645.62,4057.4,18,87210.25,575769.03,Paid,Paid,2025-10-31,OCR Workflow,2025-10-17T00:00:00Z,EMP007,2025-10-18,Passed,,91.2,INV-01573.pdf,Ready for payment.
1574,INVREC01574,INV-01574,PO-2023-1101,PO1101,VEND020,Alpha Industries,2023-01-25,2023-02-09,SEK,269643.19,0,0,10,26964.32,296607.51,Paid,Paid,2023-01-26,Manual Entry,2023-01-25T00:00:00Z,EMP002,2023-01-27,Passed,,91,INV-01574.pdf,Matched successfully against PO.
1575,INVREC01575,INV-01575,PO-2024-1199,PO1199,VEND054,"FTI Consulting, Inc.",2024-12-13,2025-02-11,USD,226803.95,0,0,5,11340.2,238144.15,Rejected,Unpaid,None,OCR Workflow,2024-12-13T00:00:00Z,EMP007,2024-12-15,Passed,,90,INV-01575.pdf,Three-way match completed.
1576,INVREC01576,INV-01576,PO-2023-1200,PO1200,VEND100,ZF Friedrichshafen AG,2023-01-23,2023-03-09,USD,35361.32,774.83,0,20,7072.26,42433.58,Paid,Paid,2023-01-28,OCR Workflow,2023-01-23T00:00:00Z,EMP033,2023-01-28,Passed,,98.8,INV-01576.pdf,Payment pending approval.
1577,INVREC01577,INV-01577,PO-2025-1400,PO1400,VEND090,Snap-on Incorporated,2025-03-14,2025-04-13,GBP,51106.95,0,4558.62,18,9199.25,64864.82,Pending,Unpaid,None,OCR Workflow,2025-03-14T00:00:00Z,None,None,Pending Approval,,97.1,INV-01577.pdf,Payment pending approval.
1578,INVREC01578,INV-01578,PO-2025-0018,PO0018,VEND025,ABB Ltd,2025-01-19,2025-03-05,GBP,104640.63,0,0,0,0,104640.63,Paid,Paid,2025-02-07,System Integration,2025-01-19T00:00:00Z,EMP003,2025-01-25,Passed,,98.6,INV-01578.pdf,Matched successfully against PO.
1579,INVREC01579,INV-01579,PO-2024-0224,PO0224,VEND038,Penske Logistics,2024-09-22,2024-11-06,SEK,336182.39,8648.7,0,5,16809.12,352991.51,Pending,Unpaid,None,System Integration,2024-09-22T00:00:00Z,None,None,Pending Approval,,97.5,INV-01579.pdf,Matched successfully against PO.
1580,INVREC01580,INV-01580,PO-2023-0825,PO0825,VEND041,Salesforce.com Inc.,2023-03-01,2023-03-16,GBP,241543.76,2814.81,3415.93,5,12077.19,257036.88,Paid,Paid,2023-03-05,System Integration,2023-03-01T00:00:00Z,EMP009,2023-03-03,Passed,,92.2,INV-01580.pdf,Invoice under review.
1581,INVREC01581,INV-01581,PO-2025-1448,PO1448,VEND060,Boston Consulting Group,2025-08-29,2025-10-28,SEK,408822.12,14847.64,0,0,0,408822.12,Rejected,Unpaid,None,OCR Workflow,2025-08-29T00:00:00Z,EMP020,2025-09-05,Passed,,89.6,INV-01581.pdf,Payment pending approval.
1582,INVREC01582,INV-01582,PO-2024-0404,PO0404,VEND079,UniFirst Corporation,2024-07-06,2024-07-21,USD,54081.27,1020.31,362.46,10,5408.13,59851.86,Rejected,Unpaid,None,OCR Workflow,2024-07-06T00:00:00Z,EMP038,2024-07-12,Passed,,90.9,INV-01582.pdf,Invoice under review.
1583,INVREC01583,INV-01583,PO-2026-0975,PO0975,VEND066,Jones Lang LaSalle,2026-03-18,2026-05-02,CHF,85919.89,3108.42,3737.37,18,15465.58,105122.84,Paid,Paid,2026-03-19,OCR Workflow,2026-03-18T00:00:00Z,EMP003,2026-03-25,Passed,,98.7,INV-01583.pdf,Ready for payment.
1584,INVREC01584,INV-01584,PO-2024-0330,PO0330,VEND072,Republic Services,2024-07-30,2024-07-30,SEK,200049.43,0,0,20,40009.89,240059.32,Rejected,Unpaid,None,System Integration,2024-07-30T00:00:00Z,EMP003,2024-08-01,Passed,,94.9,INV-01584.pdf,Invoice under review.
1585,INVREC01585,INV-01585,PO-2026-0169,PO0169,VEND021,Johnson Controls,2026-03-12,2026-04-11,USD,496921.93,0,3972.19,10,49692.19,550586.31,Paid,Paid,2026-03-13,System Integration,2026-03-12T00:00:00Z,EMP025,2026-03-19,Passed,,88.3,INV-01585.pdf,Payment pending approval.
1586,INVREC01586,INV-01586,PO-2026-0893,PO0893,VEND025,ABB Ltd,2026-03-04,2026-03-19,GBP,343702.53,0,2551.1,0,0,346253.63,Paid,Paid,2026-03-13,Manual Entry,2026-03-04T00:00:00Z,EMP025,2026-03-09,Passed,,95.6,INV-01586.pdf,Invoice under review.
1587,INVREC01587,INV-01587,PO-2023-0841,PO0841,VEND084,McMaster-Carr,2023-05-23,2023-06-22,GBP,433469.43,17214.16,4767.13,20,86693.89,524930.45,Paid,Paid,2023-06-09,Manual Entry,2023-05-23T00:00:00Z,EMP031,2023-05-24,Passed,,85.8,INV-01587.pdf,Payment pending approval.
1588,INVREC01588,INV-01588,PO-2024-1248,PO1248,VEND038,Penske Logistics,2024-12-26,2025-01-25,SEK,326625.83,12083.75,3924.21,18,58792.65,389342.69,Paid,Paid,2025-01-05,Manual Entry,2024-12-26T00:00:00Z,EMP030,2024-12-30,Passed,,88.8,INV-01588.pdf,Matched successfully against PO.
1589,INVREC01589,INV-01589,PO-2026-1012,PO1012,VEND087,Hilti Corporation,2026-01-28,2026-01-28,CHF,135675.94,0,0,10,13567.59,149243.53,Rejected,Unpaid,None,Manual Entry,2026-01-28T00:00:00Z,EMP007,2026-01-30,Passed,,97.8,INV-01589.pdf,Matched successfully against PO.
